sparse_nnz_frac,sparse_quality,dense_quality
0.05386266482057211,0.39484840445303393,0.5668988072541523
0.09596990266993705,0.42767689928283087,0.5668988072541523
0.15878064998672062,0.46449514809261294,0.5668988072541523
0.4044992086073833,0.5010922038230854,0.5668988072541523
