,reg,from_POT,from_POT_stab,custom,custom_stab
0,0.001,35.5301740108563,481.63223477528766,24.182333403572557,512.2752039151413
1,0.01,6.209434895430085,493.3577524718577,4.183794752998177,473.46935807357244
2,0.1,0.8748253137143495,1.895756785714184,0.7145713408577389,2.377177211572416
3,1.0,0.6411801595698178,1.9937595215700898,0.5451819865702419,1.738997757285168
4,10.0,0.6526133837136773,2.063382222570778,0.6208137689994017,1.877340674716314
5,100.0,0.6175563282803134,1.8357298474272414,0.5410222548567357,1.7085640744252097
